document,keyword,matches
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,9_12,7
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,10_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,10_12,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,11_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,11_9,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,11_12,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,12_10,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,15_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,15_5,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,15_11,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,16_1,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,16_12,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,17_1,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,17_4,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,17_7,7
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,17_12,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,18_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,18_4,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,19_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,25_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,26_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,26_3,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,27_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,28_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,28_11,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,30_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,31_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,32_6,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,33_3,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,34_3,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,35_3,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,36_3,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,6507_7,48
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,24_11,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,2_5-6,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,7_4-1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,7_7-1,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,7_7-2,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,7_7-3,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,7_7-4,51
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,7_12-8,4
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,9_4-2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,17_4-1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,6507_7-2,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,6507_7-3,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,6507_7-4,46
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,6507_7-5,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6507_7-4__WELL__6507-07-04_PB-706-0933.PDF,37_4,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/16_1-2__WELL__16-01-02_PB-706-0727.PDF,utsira high,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/16_1-2__WELL__16-01-02_PB-706-0727.PDF,1_2,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/16_1-2__WELL__16-01-02_PB-706-0727.PDF,3_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/16_1-2__WELL__16-01-02_PB-706-0727.PDF,3_4,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/16_1-2__WELL__16-01-02_PB-706-0727.PDF,3_7,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/16_1-2__WELL__16-01-02_PB-706-0727.PDF,3_8,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/16_1-2__WELL__16-01-02_PB-706-0727.PDF,7_7,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/16_1-2__WELL__16-01-02_PB-706-0727.PDF,8_7,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/16_1-2__WELL__16-01-02_PB-706-0727.PDF,9_7,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/16_1-2__WELL__16-01-02_PB-706-0727.PDF,16_1,11
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/16_1-2__WELL__16-01-02_PB-706-0727.PDF,17_7,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/16_1-2__WELL__16-01-02_PB-706-0727.PDF,18_7,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/16_1-2__WELL__16-01-02_PB-706-0727.PDF,19_7,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/16_1-2__WELL__16-01-02_PB-706-0727.PDF,20_7,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/16_1-2__WELL__16-01-02_PB-706-0727.PDF,31_7,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/16_1-2__WELL__16-01-02_PB-706-0727.PDF,3_7-7,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/16_1-2__WELL__16-01-02_PB-706-0727.PDF,16_1-2,10
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF, delta,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF, gro,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF, lange,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,atla,6
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,e ah,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,fram,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,hammerfest basin,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,platform,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,tilje,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,troll,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,trym,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,tune,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,vale,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,volve,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,1_2,11
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,1_9,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,2_1,4
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,2_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,2_3,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,2_9,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,2_10,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,3_1,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,3_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,3_3,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,3_4,8
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,3_8,7
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,4_1,5
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,4_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,4_3,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,5_1,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,5_2,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,6_3,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,7_1,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,7_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,7_3,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,7_4,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,7_6,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,7_9,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,7_10,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,8_1,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,8_2,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,8_4,17
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,8_5,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,8_10,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,9_1,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,9_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,9_6,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,9_7,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,9_8,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,9_10,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,9_12,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,10_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,10_7,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,10_8,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,10_10,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,11_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,11_8,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,11_10,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,12_9,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,12_10,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,15_12,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,16_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,17_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,17_9,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,18_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,19_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,25_1,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,25_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,26_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,27_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,30_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,31_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,32_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,33_3,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,34_3,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,35_3,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,36_3,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,6407_6,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,6408_4,16
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,8_4-1,15
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,25_1-1,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,25_1-10,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,6407_6-1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,6407_6-3,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6408_4-1__WELL__6408-04-01_PB-706-0733.PDF,6408_4-1,15
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_SR__WELL__15-09-19-SR_PB-706-0113.PDF, gro,4
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_SR__WELL__15-09-19-SR_PB-706-0113.PDF, tor ,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_SR__WELL__15-09-19-SR_PB-706-0113.PDF,atla,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_SR__WELL__15-09-19-SR_PB-706-0113.PDF,balder,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_SR__WELL__15-09-19-SR_PB-706-0113.PDF,heimdal,5
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_SR__WELL__15-09-19-SR_PB-706-0113.PDF,skagerrak,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_SR__WELL__15-09-19-SR_PB-706-0113.PDF,sleipner a,17
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_SR__WELL__15-09-19-SR_PB-706-0113.PDF,sleipner vest,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_SR__WELL__15-09-19-SR_PB-706-0113.PDF,vale,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_SR__WELL__15-09-19-SR_PB-706-0113.PDF,1_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_SR__WELL__15-09-19-SR_PB-706-0113.PDF,3_8,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_SR__WELL__15-09-19-SR_PB-706-0113.PDF,5_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_SR__WELL__15-09-19-SR_PB-706-0113.PDF,15_9,20
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_SR__WELL__15-09-19-SR_PB-706-0113.PDF,15_9-1,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_SR__WELL__15-09-19-SR_PB-706-0113.PDF,15_9-13,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_SR__WELL__15-09-19-SR_PB-706-0113.PDF,15_9-19 s,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_SR__WELL__15-09-19-SR_PB-706-0113.PDF,15_9-19 sr,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_9-19_SR__WELL__15-09-19-SR_PB-706-0113.PDF,15_9-19,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/1_3-8__WELL__01-03-08_PB-706-0563.PDF, gro,7
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/1_3-8__WELL__01-03-08_PB-706-0563.PDF, tor ,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/1_3-8__WELL__01-03-08_PB-706-0563.PDF,alve,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/1_3-8__WELL__01-03-08_PB-706-0563.PDF,atla,7
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/1_3-8__WELL__01-03-08_PB-706-0563.PDF,d ah,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/1_3-8__WELL__01-03-08_PB-706-0563.PDF,d rev,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/1_3-8__WELL__01-03-08_PB-706-0563.PDF,ekofisk,7
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/1_3-8__WELL__01-03-08_PB-706-0563.PDF,ekofisk c,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/1_3-8__WELL__01-03-08_PB-706-0563.PDF,ekofisk r,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/1_3-8__WELL__01-03-08_PB-706-0563.PDF,ekofisk s,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/1_3-8__WELL__01-03-08_PB-706-0563.PDF,ekofisk t,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/1_3-8__WELL__01-03-08_PB-706-0563.PDF,gyda,7
